ticker,q,time_scale,VR,Z2,p2,significant
BTC,4994,17.3d,0.8647381787683308,-0.0010169465280844008,0.999188594205936,False
BTC,5018,17.4d,0.8652962521383897,-0.0010106678677762099,0.999193603849484,False
BTC,5042,17.5d,0.8658378457785382,-0.0010045438275068732,0.9991984901241842,False
BTC,5066,17.6d,0.8664171422875812,-0.0009981684349534808,0.9992035769489211,False
BTC,5090,17.7d,0.8671034735831148,-0.0009910260459615914,0.9992092757480064,False
BTC,5114,17.8d,0.8678978111793983,-0.0009831139515871353,0.999215588682876,False
BTC,5138,17.8d,0.8686885238947664,-0.0009752657538096053,0.9992218506357109,False
BTC,5162,17.9d,0.8694627623888208,-0.0009675761612311742,0.9992279860400131,False
BTC,5186,18.0d,0.8702442711629191,-0.0009598684090933695,0.9992341359335866,False
BTC,5210,18.1d,0.8710427211828107,-0.0009520710347050205,0.999240357335383,False
BTC,5234,18.2d,0.8718153384007841,-0.000944499562876524,0.9992463984931412,False
BTC,5258,18.3d,0.8725036034044484,-0.0009375828151451731,0.9992519172569234,False
BTC,5282,18.3d,0.8732167107619145,-0.0009305153358254854,0.9992575562870964,False
BTC,5306,18.4d,0.8739657362432013,-0.0009232167146534949,0.9992633797417434,False
BTC,5330,18.5d,0.8748274969908645,-0.000915126544822929,0.9992698347606186,False
BTC,5354,18.6d,0.8757087900085662,-0.000906929331420046,0.9992763751879201,False
BTC,5378,18.7d,0.8765617631463138,-0.0008989740331800307,0.9992827225949747,False
BTC,5402,18.8d,0.8774130957364523,-0.0008910652087643953,0.9992890329213426,False
BTC,5426,18.8d,0.8782348337038791,-0.0008834052714136215,0.999295144664686,False
BTC,5450,18.9d,0.8789947773455542,-0.0008762258305870196,0.9993008730274595,False
BTC,5474,19.0d,0.8797432603272944,-0.0008691602200395385,0.9993065105668812,False
BTC,5498,19.1d,0.8804637147742603,-0.000862327170525702,0.9993119625495483,False
BTC,5522,19.2d,0.8812718474500961,-0.0008548920769212307,0.9993178948937569,False
BTC,5546,19.3d,0.8821686426997302,-0.0008468509625787751,0.9993243107724199,False
BTC,5570,19.3d,0.8830801049837157,-0.0008387378075086047,0.9993307841312906,False
BTC,5594,19.4d,0.8839205703916958,-0.0008311662805600278,0.9993368253336388,False
BTC,5618,19.5d,0.8847270860694639,-0.0008238684905335612,0.9993426481256353,False
BTC,5642,19.6d,0.8854636472825839,-0.0008170996791246009,0.9993480488539355,False
BTC,5666,19.7d,0.8861047157082428,-0.0008110387143379952,0.9993528848025599,False
BTC,5690,19.8d,0.8867110769435226,-0.0008052495901956134,0.9993575038538254,False
BTC,5714,19.8d,0.8873051591306963,-0.0007995716241003252,0.9993620342138512,False
BTC,5738,19.9d,0.8879290008375268,-0.0007937063990433675,0.9993667139848847,False
BTC,5760,20.0d,0.8885637386046773,-0.0007879064548753206,0.9993713416693428,False
